"ID"	"word"	"def"	"spionicword"	"partid"	"btid"	"root"	"uncertain"	"Note"	"root_word"	"alpha"	"lucidaword"	"present"	"future"	"aorist"	"perfect"	"perfmid"	"aoristpass"	"compound"	"verbclass"	"Gender"	"beta"	"Spaces"	"Level"	"Parent"
8572	"σπέρμα"	"that which is sown"	"spe/rma "	1	0	486	0		0	"speqla"	"σπέρμα"							0	0	0	"spe/rma"	0	6	0
8573	"σπεύδω"	"to set a-going, to urge on, hasten, quicken"	"speu/dw "	2	0	487	0		-1	"speudy"	"σπεύδω"							0	0	0	"speu/dw"	0	1	0
8574	"σπιθαμή"	"the space one can span with the thumb and little finger, a span"	"spiqamh/ "	1	26	0	0		0	"spihalg"	"σπιθαμή"							0	0	0	"spiqamh/"	0	0	0
8575	"σπλάγχνον"	"the inward parts"	"spla/gxnon "	1	16	0	0		0	"spkacwmom"	"σπλάγχνον"							0	0	0	"spla/gxnon"	0	0	0
8576	"σπλήν"	"the milt, spleen"	"splh/n "	1	16	0	0		0	"spkgm"	"σπλήν"							0	0	0	"splh/n"	0	0	0
8577	"σπογγιστικός"		"spoggistiko/j "	0	0	0	0		0	"spoccistijor"	"σπογγιστικός"							0	0	0	"spoggistiko/s"	0	0	0
8578	"σπόγγος"	"a sponge"	"spo/ggoj "	1	1	0	0		0	"spoccor"	"σπόγγος"							0	0	0	"spo/ggos"	0	0	0
8579	"σπονδή"	"a drink-offering"	"spondh/ "	1	0	488	0		-1	"spomdg"	"σπονδή"							0	0	0	"spondh/"	0	3	0
8580	"σπορά"	"a sowing"	"spora/ "	1	0	486	0		0	"spoqa"	"σπορά"							0	0	0	"spora/"	0	7	0
8581	"σποράδην"	"scatteredly, here and there"	"spora/dhn "	3	0	0	0		0	"spoqadgm"	"σποράδην"							0	0	0	"spora/dhn"	0	0	0
8582	"σπορεύς"		"sporeu/j "	0	0	0	0		0	"spoqeur"	"σπορεύς"							0	0	0	"sporeu/s"	0	0	0
8583	"σπόρος"	"a sowing"	"spo/roj "	1	0	486	0		0	"spoqor"	"σπόρος"							0	0	0	"spo/ros"	0	8	0
8584	"σπουδάζω"	"to make haste"	"spouda/zw "	2	0	489	0		0	"spoudafy"	"σπουδάζω"							0	3	0	"spouda/zw"	0	2	0
8585	"σπουδαῖος"	"earnest, serious"	"spoudai=oj "	3	0	489	0		0	"spoudaior"	"σπουδαι̂ος"							0	0	0	"spoudai=os"	0	3	0
8586	"σπούδασμα"	"a thing or work done with zeal, a pursuit"	"spou/dasma "	1	0	489	0		0	"spoudasla"	"σπούδασμα"							0	0	0	"spou/dasma"	0	4	0
8587	"σπουδαστός"	"that deserves to be sought or tried zealously"	"spoudasto/j "	3	0	489	0		0	"spoudastor"	"σπουδαστός"							0	0	0	"spoudasto/s"	0	5	0
8588	"σπουδή"	"haste, speed"	"spoudh/ "	1	0	489	0		-1	"spoudg"	"σπουδή"							0	0	0	"spoudh/"	0	6	0
8589	"σταδιοδρομέω"	"to run in the stadium"	"stadiodrome/w "	2	0	204	0		0	"stadiodqoley"	"σταδιοδρομέω"							0	0	0	"stadiodrome/w"	0	10	0
8590	"σταδιοδρόμης"		"stadiodro/mhj "	0	0	204	0		0	"stadiodqolgr"	"σταδιοδρόμης"							0	0	0	"stadiodro/mhs"	0	11	0
8591	"στάδιον"	"a stade, ="	"sta/dion "	1	26	0	0		0	"stadiom"	"στάδιον"							0	0	0	"sta/dion"	0	0	0
8592	"στάδιος"	"standing firm"	"sta/dioj "	3	0	293	0		0	"stadior"	"στάδιος"							0	0	0	"sta/dios"	0	38	0
8593	"στάζω"	"to drop, let fall or shed drop by drop"	"sta/zw "	2	0	490	0		-1	"stafy"	"στάζω"							0	3	0	"sta/zw"	0	5	0
8594	"σταθερός"	"standing fast, steadfast"	"staqero/j "	3	0	293	0		0	"staheqor"	"σταθερός"							0	0	0	"staqero/s"	0	39	0
8595	"σταθμάω"	"to measure by rule"	"staqma/w "	2	26	491	0		0	"stahlay"	"σταθμάω"							0	0	0	"staqma/w"	0	1	0
8596	"στάθμη"	"a carpenter's line"	"sta/qmh "	1	0	491	0		-1	"stahlg"	"στάθμη"							0	0	0	"sta/qmh"	0	2	0
8597	"σταθμητός"	"to be measured"	"staqmhto/j "	3	0	491	0		0	"stahlgtor"	"σταθμητός"							0	0	0	"staqmhto/s"	0	3	0
8598	"σταθμόν"		"staqmo/n "	0	0	293	0		0	"stahlom"	"σταθμόν"							0	0	0	"staqmo/n"	0	40	0
8599	"σταθμός"	"a standing place"	"staqmo/j "	1	0	293	0		0	"stahlor"	"σταθμός"							0	0	0	"staqmo/s"	0	41	0
8600	"σταθμόω"	"to form an estimate, to judge or conclude by or from"	"staqmo/w "	2	0	293	0		0	"stahloy"	"σταθμόω"							0	0	0	"staqmo/w"	0	42	0
8601	"στακτή"		"stakth/ "	0	0	0	0		0	"stajtg"	"στακτή"							0	0	0	"stakth/"	0	0	0
8602	"στακτός"	"oozing out in drops, trickling, dropping, distilling"	"stakto/j "	3	0	0	0		0	"stajtor"	"στακτός"							0	0	0	"stakto/s"	0	0	0
8603	"στασιάζω"	"to rebel, revolt, rise in rebellion"	"stasia/zw "	2	0	492	0		-1	"stasiafy"	"στασιάζω"							0	3	0	"stasia/zw"	0	2	0
8604	"στασιαστικός"	"seditious, factious"	"stasiastiko/j "	3	0	492	0		0	"stasiastijor"	"στασιαστικός"							0	0	0	"stasiastiko/s"	0	3	0
8605	"στάσιμος"	"standing, stationary;"	"sta/simoj "	3	0	293	0		0	"stasilor"	"στάσιμος"							0	0	0	"sta/simos"	0	43	0
8606	"στάσις"	"a standing, the posture of standing"	"sta/sij "	1	0	293	0		0	"stasir"	"στάσις"							0	0	0	"sta/sis"	0	44	0
8607	"στασιώτης"	"the members of a party or faction, partisans"	"stasiw/thj "	1	0	492	0		0	"stasiytgr"	"στασιώτης"							0	0	0	"stasiw/ths"	0	4	0
8608	"στασιωτικός"	"factious, seditious"	"stasiwtiko/j "	3	0	492	0		0	"stasiytijor"	"στασιωτικός"							0	0	0	"stasiwtiko/s"	0	5	0
8609	"στατήρ"	"gold stater"	"stath/r "	1	0	0	0		0	"statgq"	"στατήρ"							0	0	0	"stath/r"	0	0	0
8610	"στατικός"		"statiko/j "	0	0	0	0		0	"statijor"	"στατικός"							0	0	0	"statiko/s"	0	0	0
8611	"στεγανός"	"covering so as to keep out water, water-tight, waterproof"	"stegano/j "	3	0	0	0		0	"stecamor"	"στεγανός"							0	0	0	"stegano/s"	0	0	0
8612	"στέγασμα"	"anything which covers, a covering"	"ste/gasma "	1	0	0	0		0	"stecasla"	"στέγασμα"							0	0	0	"ste/gasma"	0	0	0
8613	"στέγος"	"a roof"	"ste/goj "	1	0	493	0		-1	"stecor"	"στέγος"							0	0	0	"ste/gos"	0	3	0
8614	"στέγω"	"to cover closely, so as to keep"	"ste/gw "	2	0	493	0		0	"stecy"	"στέγω"							0	0	0	"ste/gw"	0	5	0
8615	"Στειριακῇ"		"Steiriakh=? "	6	0	0	0		0	"steiqiajg"	"Στειριακῃ̂"							0	0	0	"*steiriakh=|"	0	0	0
8616	"στείχω"	"to walk, march, go or come"	"stei/xw "	2	0	494	0		-1	"steiwy"	"στείχω"							0	0	0	"stei/xw"	0	1	0
8617	"στεκτικός"		"stektiko/j "	0	0	0	0		0	"stejtijor"	"στεκτικός"							0	0	0	"stektiko/s"	0	0	0
8618	"στέλλω"	"to set in order, to arrange, array, equip, make ready"	"ste/llw "	2	0	495	0		-1	"stekky"	"στέλλω"							0	3	0	"ste/llw"	0	2	0
8619	"στενός"	"narrow, strait"	"steno/j "	3	0	496	0		-1	"stemor"	"στενός"							0	0	0	"steno/s"	0	1	0
8620	"στενοχωρία"	"narrowness of space: want of room"	"stenoxwri/a "	1	0	496	0		0	"stemowyqia"	"στενοχωρία"							0	0	0	"stenoxwri/a"	0	2	0
8621	"στενωπός"	"narrow-looking, narrow, strait, confined"	"stenwpo/j "	3	0	496	0		0	"stemypor"	"στενωπός"							0	0	0	"stenwpo/s"	0	3	0
8622	"στέργω"	"to love"	"ste/rgw "	2	0	0	0		0	"steqcy"	"στέργω"							0	0	0	"ste/rgw"	0	0	0
8623	"στερέμνιος"		"stere/mnioj "	0	0	0	0		0	"steqelmior"	"στερέμνιος"							0	0	0	"stere/mnios"	0	0	0
8624	"στερεοειδής"		"stereoeidh/j "	0	0	0	0		0	"steqeoeidgr"	"στερεοειδής"							0	0	0	"stereoeidh/s"	0	0	0
8625	"στερεομετρία"		"stereometri/a "	1	0	0	0		0	"steqeoletqia"	"στερεομετρία"							0	0	0	"stereometri/a"	0	0	0
8626	"στερεός"	"stiff, stark, firm, solid"	"stereo/j "	3	0	497	0		-1	"steqeor"	"στερεός"							0	0	0	"stereo/s"	0	1	0
8627	"στερεότης"		"stereo/thj "	0	0	0	0		0	"steqeotgr"	"στερεότης"							0	0	0	"stereo/ths"	0	0	0
8628	"στερεόω"	"to make firm or solid"	"stereo/w "	2	0	497	0		0	"steqeoy"	"στερεόω"							0	0	0	"stereo/w"	0	2	0
8629	"στερέω"	"to deprive, bereave, rob of"	"stere/w "	2	0	498	0		-1	"steqey"	"στερέω"							0	0	0	"stere/w"	0	2	0
8630	"στέριφος"	"firm, solid"	"ste/rifoj "	3	0	497	0		0	"steqivor"	"στέριφος"							0	0	0	"ste/rifos"	0	3	0
8631	"στέρομαι"	"to be wanting in, to lack, want"	"ste/romai "	2	0	0	0		0	"steqolai"	"στέρομαι"							0	0	0	"ste/romai"	0	0	0
8632	"Στέφανος"		"Ste/fanoj "	6	0	0	0		0	"stevamor"	"στέφανος"							0	0	0	"ste/fanos"	0	0	0
8633	"στέφανος"	"that which surrounds"	"ste/fanoj "	3	0	499	0		0	"stevamor"	"Στέφανος"							0	0	0	"*ste/fanos"	0	1	0
8634	"στεφανόω"	"to be put round"	"stefano/w "	2	0	499	0		0	"stevamoy"	"στεφανόω"							0	0	0	"stefano/w"	0	2	0
8635	"στέφος"	"a crown, wreath, garland"	"ste/foj "	1	0	499	0		0	"stevor"	"στέφος"							0	0	0	"ste/fos"	0	3	0
8636	"στέφω"	"to put round"	"ste/fw "	2	0	499	0		-1	"stevy"	"στέφω"							0	0	0	"ste/fw"	0	4	0
8637	"στέψις"		"ste/yij "	1	0	0	0		0	"stexir"	"στέψις"							0	0	0	"ste/yis"	0	0	0
8638	"στῆθος"	"the breast"	"sth=qoj "	1	16	0	0		0	"stghor"	"στη̂θος"							0	0	0	"sth=qos"	0	0	0
8639	"στήλη"	"a block of stone"	"sth/lh "	1	0	0	0		0	"stgkg"	"στήλη"							0	0	0	"sth/lh"	0	0	0
8640	"στηλόω"	"to set up as a monument"	"sthlo/w "	2	0	0	0		0	"stgkoy"	"στηλόω"							0	0	0	"sthlo/w"	0	0	0
8641	"στημονονητικός"		"sthmononhtiko/j "	0	0	0	0		0	"stglomomgtijor"	"στημονονητικός"							0	0	0	"sthmononhtiko/s"	0	0	0
8642	"στημονοφυής"		"sthmonofuh/j "	0	0	596	0		0	"stglomovugr"	"στημονοφυής"							0	0	0	"sthmonofuh/s"	0	12	0
8643	"στήμων"	"the warp"	"sth/mwn "	1	0	0	0		0	"stglym"	"στήμων"							0	0	0	"sth/mwn"	0	0	0
8644	"Στησίλευς"		"Sthsi/leuj "	6	0	0	0		0	"stgsikeur"	"Στησίλευς"							0	0	0	"*sthsi/leus"	0	0	0
8645	"Στησίμβροτος"		"Sthsi/mbrotoj "	6	0	0	0		0	"stgsilbqotor"	"Στησίμβροτος"							0	0	0	"*sthsi/mbrotos"	0	0	0
8646	"Στησίχορος"	"Stesichorus"	"Sthsi/xoroj "	6	0	0	0		0	"stgsiwoqor"	"Στησίχορος"							0	0	0	"*sthsi/xoros"	0	0	0
8647	"στίλβω"	"to glisten"	"sti/lbw "	2	0	0	0		0	"stikby"	"στίλβω"							0	0	0	"sti/lbw"	0	0	0
8648	"στίλβων"		"sti/lbwn "	0	0	0	0		0	"stikbym"	"στίλβων"							0	0	0	"sti/lbwn"	0	0	0
8649	"στίχος"	"a row or file"	"sti/xoj "	1	0	494	0		0	"stiwor"	"στίχος"							0	0	0	"sti/xos"	0	2	0
8650	"στλεγγίς"	"a scraper"	"stleggi/j "	1	25	0	0		0	"stkeccir"	"στλεγγίς"							0	0	0	"stleggi/s"	0	0	0
8651	"στοά"	"a roofed colonnade, piazza, cloister"	"stoa/ "	1	0	0	0		0	"stoa"	"στοά"							0	0	0	"stoa/"	0	0	0
8652	"στοιχεῖον"	"one of a row"	"stoixei=on "	1	0	0	0		0	"stoiweiom"	"στοιχει̂ον"							0	0	0	"stoixei=on"	0	0	0
8653	"στολή"	"an equipment, armament"	"stolh/ "	1	25	495	0		0	"stokg"	"στολή"							0	0	0	"stolh/"	0	9	0
8654	"στόμα"	"the mouth"	"sto/ma "	1	16	500	0		-1	"stola"	"στόμα"							0	0	0	"sto/ma"	0	2	0
8655	"στομαυλῆσαι"		"stomaulh=sai "	0	0	0	0		0	"stolaukgsai"	"στομαυλη̂σαι"							0	0	0	"stomaulh=sai"	0	0	0
8656	"στοχάζομαι"	"to aim or shoot at"	"stoxa/zomai "	2	0	0	0		0	"stowafolai"	"στοχάζομαι"							0	0	0	"stoxa/zomai"	0	0	0
8657	"στόχασις"		"sto/xasij "	1	0	0	0		0	"stowasir"	"στόχασις"							0	0	0	"sto/xasis"	0	0	0
8658	"στοχασμός"		"stoxasmo/j "	0	0	0	0		0	"stowaslor"	"στοχασμός"							0	0	0	"stoxasmo/s"	0	0	0
8659	"στοχαστικός"	"skilful in aiming at, able to hit"	"stoxastiko/j "	3	0	0	0		0	"stowastijor"	"στοχαστικός"							0	0	0	"stoxastiko/s"	0	0	0
8660	"στράπτω"	"to lighten"	"stra/ptw "	2	0	0	0		0	"stqapty"	"στράπτω"							0	2	0	"stra/ptw"	0	0	0
8661	"στρατεία"	"an expedition, campaign"	"stratei/a "	1	0	501	0		0	"stqateia"	"στρατεία"							0	0	0	"stratei/a"	0	2	0
8662	"στράτευμα"	"an expedition, campaign"	"stra/teuma "	1	0	501	0		0	"stqateula"	"στράτευμα"							0	0	0	"stra/teuma"	0	3	0
8663	"στρατεύω"	"to serve in war, serve as a soldier, do military service, take the field, march"	"strateu/w "	2	0	501	0		0	"stqateuy"	"στρατεύω"							0	0	0	"strateu/w"	0	4	0
8664	"στρατηγέω"	"to be general"	"strathge/w "	2	0	501	0		0	"stqatgcey"	"στρατηγέω"							0	0	0	"strathge/w"	0	5	0
8665	"στρατηγία"	"the office, dignity"	"strathgi/a "	1	0	501	0		0	"stqatgcia"	"στρατηγία"							0	0	0	"strathgi/a"	0	6	0
8666	"στρατηγιάω"	"to wish to be a general, wish to make war"	"strathgia/w "	2	0	501	0		0	"stqatgciay"	"στρατηγιάω"							0	0	0	"strathgia/w"	0	7	0
8667	"στρατηγικός"	"of or for a general"	"strathgiko/j "	3	0	501	0		0	"stqatgcijor"	"στρατηγικός"							0	0	0	"strathgiko/s"	0	8	0
8668	"στρατηγός"	"the leader or commander of an army, a general"	"strathgo/j "	1	0	501	0		0	"stqatgcor"	"στρατηγός"							0	0	0	"strathgo/s"	0	9	0
8669	"στρατιά"		"stratia/ "	0	0	0	0		0	"stqatia"	"στρατία"							0	0	0	"stratia/"	0	0	0
8670	"στρατία"	"an army"	"strati/a "	1	22	501	0		-1	"stqatia"	"στρατιά"							0	0	0	"strati/a"	0	10	0
8671	"στρατιώτης"	"a citizen bound to military service;"	"stratiw/thj "	1	0	501	0		0	"stqatiytgr"	"στρατιώτης"							0	0	0	"stratiw/ths"	0	11	0
8672	"στρατιωτικός"	"of or for soldiers"	"stratiwtiko/j "	3	0	501	0		0	"stqatiytijor"	"στρατιωτικός"							0	0	0	"stratiwtiko/s"	0	12	0
8673	"στρατόπεδον"	"the ground on which soldiers are encamped, a camp, encampment"	"strato/pedon "	1	0	501	0		0	"stqatopedom"	"στρατόπεδον"							0	0	0	"strato/pedon"	0	13	0
8674	"στρεβλόω"	"to twist or strain tight"	"streblo/w "	2	0	0	0		0	"stqebkoy"	"στρεβλόω"							0	0	0	"streblo/w"	0	0	0
8675	"στρεπτικός"		"streptiko/j "	0	0	0	0		0	"stqeptijor"	"στρεπτικός"							0	0	0	"streptiko/s"	0	0	0
8676	"στρέφω"	"to turn about or aside, turn"	"stre/fw "	2	0	502	0		0	"stqevy"	"στρέφω"	"στρέφω"	"στρέψω"	"ἔστρεψα"		"ἔστραμμαι"	"ἐστρέφθην"	0	0	0	"stre/fw"	0	9	0
8677	"στρογγύλος"	"round, spherical"	"stroggu/loj "	3	0	0	0		0	"stqoccukor"	"στρογγύλος"							0	0	0	"stroggu/los"	0	0	0
8678	"στρογγυλότης"	"roundness"	"stroggulo/thj "	1	0	0	0		0	"stqoccukotgr"	"στρογγυλότης"							0	0	0	"stroggulo/ths"	0	0	0
8679	"στροφάς"	"turning round"	"strofa/j "	3	0	502	0		0	"stqovar"	"στροφάς"							0	0	0	"strofa/s"	0	13	0
8680	"στροφή"	"a turning"	"strofh/ "	1	0	502	0		-1	"stqovg"	"στροφή"							0	0	0	"strofh/"	0	14	0
8681	"στρόφιγξ"	"the pivot, axle or pin on which a body turns"	"stro/figc "	1	0	502	0		0	"stqovicn"	"στρόφιγξ"							0	0	0	"stro/figc"	0	15	0
8682	"στρυφνός"	"rough, harsh, astringent"	"strufno/j "	3	0	0	0		0	"stquvmor"	"στρυφνός"							0	0	0	"strufno/s"	0	0	0
8683	"στρῶμα"	"anything spread or laid out for lying or sitting upon, a mattress, bed"	"strw=ma "	1	0	503	0		-1	"stqyla"	"στρω̂μα"							0	0	0	"strw=ma"	0	2	0
8684	"στρωματόδεσμον"	"a leathern or linen sack in which slaves had to tie up the bedclothes"	"strwmato/desmon "	1	0	503	0		0	"stqylatodeslom"	"στρωματόδεσμον"							0	0	0	"strwmato/desmon"	0	3	0
8685	"στρωματόδεσμος"		"strwmato/desmoj "	0	0	503	0		0	"stqylatodeslor"	"στρωματόδεσμος"							0	0	0	"strwmato/desmos"	0	4	0
8686	"στρωμνή"	"a bed spread or prepared;"	"strwmnh/ "	1	0	503	0		0	"stqylmg"	"στρωμνή"							0	0	0	"strwmnh/"	0	5	0
8687	"στυγέω"		"stuge/w "	0	0	504	0		0	"stucey"	"στυγέω"							0	0	0	"stuge/w"	0	1	0
8688	"Στύγιος"	"Stygian"	"Stu/gioj "	6	0	0	0		0	"stucior"	"Στύγιος"							0	0	0	"*stu/gios"	0	0	0
8689	"στύγος"	"hatred"	"stu/goj "	1	0	504	0		-1	"stucor"	"στύγος"							0	0	0	"stu/gos"	0	2	0
8690	"Στύξ"	"the Styx"	"Stu/c "	6	0	0	0		0	"stun"	"Στύξ"							0	0	0	"*stu/c"	0	0	0
8691	"στύραξ"		"stu/rac "	0	0	0	0		0	"stuqan"	"στύραξ"							0	0	0	"stu/rac"	0	0	0
8692	"στψλιστ"		"stylist "	0	0	0	-1		0	"stxkist"	"στψλιστ"							0	0	0	"stylist"	0	0	0
8693	"σύ"		"su/ "	7	0	0	0		0	"su"	"σύ"							0	0	0	"su/"	0	0	0
8694	"συβώτης"	"a swineherd"	"subw/thj "	1	21	0	0		0	"subytgr"	"συβώτης"							0	0	0	"subw/ths"	0	0	0
8695	"συγγένεια"	"sameness of descent or family, relationship, kin"	"sugge/neia "	1	0	153	0		0	"succemeia"	"συγγένεια"							0	0	0	"sugge/neia"	0	57	0
8696	"συγγένειος"		"sugge/neioj "	0	0	153	0		0	"succemeior"	"συγγένειος"							0	0	0	"sugge/neios"	0	58	0
8697	"συγγενεύς"		"suggeneu/j "	0	0	153	0		0	"succemeur"	"συγγενεύς"							0	0	0	"suggeneu/s"	0	59	0
8698	"συγγενής"	"born with, congenital, natural, in-born"	"suggenh/j "	3	0	153	0		0	"succemgr"	"συγγενής"							0	0	0	"suggenh/s"	0	60	0
8699	"συγγίγνομαι"	"to be with"	"suggi/gnomai "	2	0	153	0		0	"succicmolai"	"συγγίγνομαι"							0	0	0	"suggi/gnomai"	1	38	2018
8700	"συγγιγνώσκω"	"to think with, agree with"	"suggignw/skw "	2	0	154	0		0	"succicmysjy"	"συγγιγνώσκω"							0	0	0	"suggignw/skw"	0	37	2019
8701	"συγγνώμη"	"acknowledgment, confession"	"suggnw/mh "	1	0	154	0		0	"succmylg"	"συγγνώμη"							0	0	0	"suggnw/mh"	0	38	0
8702	"συγγνωστέος"	"one must pardon, indulge"	"suggnwste/oj "	3	0	154	0		0	"succmysteor"	"συγγνωστέος"							0	0	0	"suggnwste/os"	0	39	0
8703	"σύγγραμμα"	"a writing, a written paper"	"su/ggramma "	1	0	161	0		0	"succqalla"	"σύγγραμμα"							0	0	0	"su/ggramma"	0	30	0
8704	"συγγραφεύς"	"one who collects and writes down historic facts, an historian"	"suggrafeu/j "	1	0	161	0		0	"succqaveur"	"συγγραφεύς"							0	0	0	"suggrafeu/s"	0	31	0
8705	"συγγραφή"	"a writing or noting down"	"suggrafh/ "	1	0	161	0		0	"succqavg"	"συγγραφή"							0	0	0	"suggrafh/"	0	32	0
8706	"συγγραφικός"	"given to writing"	"suggrafiko/j "	3	0	161	0		0	"succqavijor"	"συγγραφικός"							0	0	0	"suggrafiko/s"	0	33	0
8707	"συγγράφω"	"to write or note down"	"suggra/fw "	2	0	161	0		0	"succqavy"	"συγγράφω"							0	0	0	"suggra/fw"	1	24	2081
8708	"συγγυμνάζω"	"to exercise together"	"suggumna/zw "	2	0	162	0		0	"succulmafy"	"συγγυμνάζω"							0	3	0	"suggumna/zw"	0	14	2084
8709	"συγγυμναστής"	"a companion in bodily exercises"	"suggumnasth/j "	1	0	162	0		0	"succulmastgr"	"συγγυμναστής"							0	0	0	"suggumnasth/s"	0	15	0
8710	"συγκαθέζομαι"	"to sit down together"	"sugkaqe/zomai "	2	0	216	0		0	"sucjahefolai"	"συγκαθέζομαι"							0	0	0	"sugkaqe/zomai"	2	5	4862
8711	"συγκαθίημι"	"to let down with or together, to deposit together"	"sugkaqi/hmi "	2	0	244	0		0	"sucjahigli"	"συγκαθίημι"							0	0	0	"sugkaqi/hmi"	2	5	4872
8712	"συγκαίω"	"set on fire with or at once, burn up"	"sugkai/w "	2	0	664	0		0	"sucjaiy"	"συγκαίω"							0	0	0	"sugkai/w"	1	6	4892
8713	"συγκάμπτω"	"to bend together, bend the knee"	"sugka/mptw "	2	0	305	0		0	"sucjalpty"	"συγκάμπτω"							0	2	0	"sugka/mptw"	1	8	4945
8714	"συγκατάκειμαι"	"to lie with or together"	"sugkata/keimai "	2	0	306	0		0	"sucjatajeilai"	"συγκατάκειμαι"							0	0	0	"sugkata/keimai"	0	14	0
8715	"συγκαταμίγνυμι"	"to mix in with, mingle, blend with"	"sugkatami/gnumi "	2	0	640	0		0	"sucjatalicmuli"	"συγκαταμίγνυμι"							0	0	0	"sugkatami/gnumi"	0	12	0
8716	"συγκατασκευάζω"	"to help in establishing or framing"	"sugkataskeua/zw "	2	0	475	0		0	"sucjatasjeuafy"	"συγκατασκευάζω"							0	3	0	"sugkataskeua/zw"	2	11	5108
8717	"συγκατατίθημι"	"to deposit together or at the same time"	"sugkatati/qhmi "	2	0	540	0		0	"sucjatatihgli"	"συγκατατίθημι"							0	0	0	"sugkatati/qhmi"	2	39	5122
8718	"σύγκαυσις"		"su/gkausij "	1	0	664	0		0	"sucjausir"	"σύγκαυσις"							0	0	0	"su/gkausis"	0	9	0
8719	"σύγκειμαι"	"to lie together"	"su/gkeimai "	2	0	306	0		0	"sucjeilai"	"σύγκειμαι"							0	0	0	"su/gkeimai"	1	11	5189
8720	"συγκεράννυμι"	"to mix up with, commingle or blend with, temper by mixing with"	"sugkera/nnumi "	2	0	308	0		0	"sucjeqammuli"	"συγκεράννυμι"							0	0	0	"sugkera/nnumi"	1	12	5225
8721	"συγκεφαλαιόω"	"to bring together under one head, to sum up"	"sugkefalaio/w "	2	0	752	0		0	"sucjevakaioy"	"συγκεφαλαιόω"							0	0	0	"sugkefalaio/w"	0	7	0
8722	"συγκινδυνεύω"	"to incur danger along with"	"sugkinduneu/w "	2	0	666	0		0	"sucjimdumeuy"	"συγκινδυνεύω"							0	0	0	"sugkinduneu/w"	1	8	5284
8723	"συγκλάω"	"to break off"	"sugkla/w "	2	0	312	0		0	"sucjkay"	"συγκλάω"							0	0	0	"sugkla/w"	1	6	5302
8724	"σύγκλεισις"	"a shutting up, closing up"	"su/gkleisij "	1	0	76	0		0	"sucjkeisir"	"σύγκλεισις"							0	0	0	"su/gkleisis"	0	3	0
8725	"συγκλείω"	"to shut or coop up, hem in, enclose"	"sugklei/w "	2	0	76	0		0	"sucjkeiy"	"συγκλείω"							0	0	0	"sugklei/w"	0	4	0
8726	"συγκοιμάομαι"	"to sleep with, lie with"	"sugkoima/omai "	2	0	318	0		0	"sucjoilaolai"	"συγκοιμάομαι"							0	0	0	"sugkoima/omai"	1	3	5354
8727	"συγκοίμησις"	"a sleeping together"	"sugkoi/mhsij "	1	0	318	0		0	"sucjoilgsir"	"συγκοίμησις"							0	0	0	"sugkoi/mhsis"	0	4	0
8728	"συγκολλάω"	"to glue or cement together"	"sugkolla/w "	2	0	321	0		0	"sucjokkay"	"συγκολλάω"							0	0	0	"sugkolla/w"	0	6	5380
8729	"συγκομιδή"	"a gathering in"	"sugkomidh/ "	1	0	696	0		0	"sucjolidg"	"συγκομιδή"							0	0	0	"sugkomidh/"	0	6	5396
8730	"συγκόπτω"	"to break up, cut up"	"sugko/ptw "	2	0	322	0		0	"sucjopty"	"συγκόπτω"							0	2	0	"sugko/ptw"	1	8	5411
8731	"σύγκρασις"	"a mixing together, commixture, blending, tempering"	"su/gkrasij "	1	0	308	0		0	"sucjqasir"	"σύγκρασις"							0	0	0	"su/gkrasis"	1	14	5454
8732	"συγκρατέον"		"sugkrate/on "	0	0	323	0		0	"sucjqateom"	"συγκρατέον"							0	0	0	"sugkrate/on"	0	24	0
